date,value
2019-06-09,Yuan Renminbi
2019-08-21,Yuan Renminbi
2019-09-05,Yuan Renminbi
2019-08-07,Dollar
2019-09-19,Zloty
2019-06-24,Ringgit
2019-09-15,Yuan Renminbi
2019-09-15,Zloty
2019-08-30,Ringgit
2019-09-01,Ruble
2019-07-19,Dong
2019-09-27,Peso
2019-09-07,Lev
2019-08-25,Yuan Renminbi
2019-06-17,Boliviano
2019-06-12,Rupee
2019-08-31,Zloty
2019-08-15,Real
2019-09-30,Colon
2019-08-25,Krona
2019-06-09,Shekel
2019-06-05,Rupiah
2019-08-18,Krona
2019-07-23,Afghani
2019-06-17,Baht
2019-09-22,Euro
2019-08-23,Manat
2019-07-08,Ruble
2019-09-11,Euro
2019-07-24,Yuan Renminbi
2019-09-15,Euro
2019-08-01,Ariary
2019-07-15,Peso
2019-08-25,Sol
2019-07-17,Euro
2019-06-01,Rupiah
2019-09-08,Ringgit
2019-06-16,Rand
2019-08-20,Pound
2019-07-08,Shilling
2019-09-19,Dram
2019-06-13,Zloty
2019-07-21,Yen
2019-06-13,Taka
2019-07-24,Rupiah
2019-09-21,Tenge
2019-09-22,Ruble
2019-08-07,Peso
2019-07-09,Sol
2019-07-16,Franc
2019-09-25,Yuan Renminbi
2019-06-24,Yuan Renminbi
2019-06-20,Yuan Renminbi
2019-07-04,Rupiah
2019-09-27,Rial
2019-07-09,Euro
2019-07-10,Rupiah
2019-06-13,Franc
2019-08-02,Yen
2019-07-30,Peso
2019-07-30,Peso
2019-06-15,Real
2019-08-28,Rupiah
2019-06-26,Euro
2019-08-06,Rupee
2019-08-21,Krone
2019-09-29,Yuan Renminbi
2019-08-07,Rupiah
2019-07-13,Rupiah
2019-08-06,Yuan Renminbi
2019-06-24,Baht
2019-06-10,Peso
2019-07-24,Euro
2019-06-28,Real
2019-09-20,Ruble
2019-09-19,Hryvnia
2019-07-26,Balboa
2019-07-05,Real
2019-09-04,Dollar
2019-07-29,Peso
2019-07-29,Ruble
2019-07-02,Yuan Renminbi
2019-09-26,Peso
2019-07-01,Yuan Renminbi
2019-06-16,Peso
2019-08-27,Dollar
2019-07-25,Yuan Renminbi
2019-07-08,Euro
2019-06-19,Euro
2019-08-29,Peso
2019-08-29,Afghani
2019-08-20,Krona
2019-06-25,Rupiah
2019-08-21,Dollar
2019-07-26,Zloty
2019-06-03,Won
2019-06-14,Rial
2019-07-02,Dollar
2019-09-23,Ruble
2019-06-09,Ruble
2019-07-07,Yuan Renminbi
2019-06-03,Koruna
2019-07-31,Lek
2019-07-16,Peso
2019-07-04,Yuan Renminbi
2019-08-29,Rupiah
2019-06-25,Kuna
2019-06-16,Ruble
2019-07-09,Peso
2019-09-14,Yuan Renminbi
2019-08-07,Ruble
2019-07-28,Real
2019-07-30,Ruble
2019-09-04,Yuan Renminbi
2019-09-17,Rupiah
2019-09-21,Peso
2019-08-01,Litas
2019-07-02,Krona
2019-07-14,Ariary
2019-07-11,Sol
2019-08-20,Euro
2019-09-28,Dollar
2019-06-12,Kuna
2019-06-02,Krona
2019-07-05,Peso
2019-06-04,Rupiah
2019-07-21,Euro
2019-06-09,Rupiah
2019-08-28,Yuan Renminbi
2019-07-28,Ruble
2019-08-29,Rupiah
2019-07-10,Ruble
2019-09-28,Rupiah
2019-09-29,Yuan Renminbi
2019-09-09,Lev
2019-07-16,Naira
2019-06-27,Real
2019-06-22,Bolivar
2019-09-03,Dollar
2019-06-08,Hryvnia
2019-06-18,Dollar
2019-09-29,Real
2019-08-28,Euro
2019-07-10,Franc
2019-09-27,Shilling
2019-09-13,Euro
2019-07-17,Peso
2019-07-16,Rupiah
2019-08-23,Rupiah
2019-07-22,Euro
2019-07-22,Peso
2019-08-30,Tenge
2019-09-30,Peso
2019-07-04,Baht
2019-08-20,Peso
2019-06-19,Dong
2019-06-08,Yuan Renminbi
2019-09-11,Sol
2019-08-24,Baht
2019-06-09,Yuan Renminbi
2019-08-12,Koruna
2019-08-07,Naira
2019-06-28,Peso
2019-09-01,Real
2019-07-23,Rupiah
2019-09-12,Franc
2019-09-25,Bolivar
2019-06-30,Dollar
2019-08-18,Dram
2019-09-15,Euro
2019-06-10,Pound
2019-08-06,Yuan Renminbi
2019-06-29,Som
2019-09-03,Cedi
2019-07-26,Ruble
2019-08-30,Ruble
2019-09-02,Yuan Renminbi
2019-06-30,Euro
2019-08-23,Yuan Renminbi
2019-06-12,Ringgit
2019-06-06,Rupiah
2019-08-21,Yuan Renminbi
2019-06-23,Peso
2019-06-11,Dollar
2019-06-02,Rupiah
2019-06-20,Peso
2019-06-16,Yuan Renminbi
2019-06-07,Real
2019-09-27,Peso
2019-08-27,Rupiah
2019-07-24,Rupiah
2019-06-06,Yuan Renminbi
2019-07-12,Ouguiya
2019-09-07,Dollar
2019-09-12,Peso
2019-07-09,Yuan Renminbi
2019-08-08,Yen
2019-09-24,Yuan Renminbi
2019-09-07,Peso
2019-08-16,Rial
2019-09-04,Yuan Renminbi
2019-08-12,Euro
2019-07-09,Real
2019-08-17,Yuan Renminbi
2019-09-21,Dirham
2019-09-29,Euro
2019-08-18,Euro
2019-07-31,Franc
2019-08-14,Hryvnia
2019-08-13,Euro
2019-07-28,Rupiah
2019-06-13,Euro
2019-07-04,Ruble
2019-08-22,Hryvnia
2019-07-03,Peso
2019-07-25,Yuan Renminbi
2019-06-11,Zloty
2019-09-11,Rupiah
2019-07-12,Real
2019-08-01,Yuan Renminbi
2019-09-24,Dinar
2019-07-03,Dinar
2019-08-09,Manat
2019-06-25,Rupiah
2019-07-27,Yuan Renminbi
2019-07-14,Ringgit
2019-06-05,Hryvnia
2019-06-28,Rupiah
2019-07-20,Ruble
2019-07-08,Ruble
2019-07-08,Euro  
2019-07-23,Yuan Renminbi
2019-06-06,Dram
2019-08-08,Real
2019-07-13,Real
2019-08-23,Yuan Renminbi
2019-08-24,Euro
2019-08-06,Yuan Renminbi
2019-08-26,Rupiah
2019-07-11,Rupiah
2019-06-01,Yuan Renminbi
2019-09-30,Euro
2019-07-23,Euro
2019-06-01,Dollar
2019-09-29,Boliviano
2019-09-25,Hryvnia
2019-08-11,Yuan Renminbi
2019-09-22,Rupiah
2019-08-11,Rupiah
2019-07-25,Yuan Renminbi
2019-07-14,Peso
2019-06-13,Peso
2019-06-16,Rupiah
2019-08-12,Yuan Renminbi
2019-09-07,Marka
2019-09-19,Baht
2019-07-15,Yuan Renminbi
2019-06-09,Peso
2019-08-19,Dinar
2019-08-16,Yuan Renminbi
2019-06-20,Baht
2019-08-30,Shilling
2019-06-10,Lek
2019-09-13,Yen
2019-08-10,Euro
2019-09-17,Dollar
2019-08-07,Boliviano
2019-07-25,Peso
2019-09-18,Yuan Renminbi
2019-08-17,Rupiah
2019-09-02,Peso
2019-07-04,Euro
2019-09-03,Krona
2019-09-13,Hryvnia
2019-06-17,Yuan Renminbi
2019-07-10,Yuan Renminbi
2019-08-15,Yuan Renminbi
2019-07-28,Som
2019-06-22,Hryvnia
2019-07-02,Yuan Renminbi
2019-07-12,Ruble
2019-09-16,Yuan Renminbi
2019-07-16,Ruble
2019-07-20,Yuan Renminbi
2019-09-14,Euro
2019-08-06,Boliviano
2019-06-19,Peso
2019-06-26,Euro
2019-09-11,Rial
2019-06-17,Pound
2019-07-07,Afghani
2019-07-26,Yuan Renminbi
2019-07-31,Lev
2019-06-25,Rupiah
2019-06-17,Koruna
2019-09-13,Peso
2019-09-09,Peso
2019-07-06,Yuan Renminbi
2019-06-02,Tenge
2019-08-29,Yuan Renminbi
2019-06-13,Peso
2019-08-12,Peso
2019-06-24,Rupiah
2019-08-03,Euro
2019-08-29,Ruble
2019-09-29,Dollar
2019-08-13,Rial
2019-06-06,Peso
2019-07-24,Sol
2019-09-07,Euro
2019-06-08,Zloty
2019-08-30,Yuan Renminbi
2019-07-09,Yuan Renminbi
2019-09-13,Peso
2019-09-19,Hryvnia
2019-08-07,Real
2019-06-18,Euro
2019-06-05,Peso
2019-07-15,Peso
2019-06-08,Dong
2019-08-02,Rupiah
2019-09-27,Real
2019-09-27,Sol
2019-08-03,Yuan Renminbi
2019-07-16,Bolivar
2019-09-19,Dollar
2019-08-11,Naira
2019-07-13,Franc
2019-06-26,Euro
2019-06-06,Rupiah
2019-07-20,Rial
2019-07-08,Yuan Renminbi
2019-07-11,Lempira
2019-08-01,Euro
2019-07-08,Euro
2019-06-17,Kwacha
2019-07-09,Pound
2019-08-16,Rupiah
2019-09-24,Baht
2019-06-22,Real
2019-09-23,Baht
2019-08-25,Dong
2019-06-05,Rupee
2019-06-05,Ruble
2019-09-14,Koruna
2019-06-16,Rupiah
2019-06-10,Euro
2019-07-02,Rupiah
2019-09-04,Yuan Renminbi
2019-07-23,Pound
2019-09-09,Rupiah
2019-09-01,Hryvnia
2019-09-29,Yuan Renminbi
2019-09-17,Peso
2019-09-05,Rupiah
2019-07-24,Rupiah
2019-09-01,Yuan Renminbi
2019-06-07,Won
2019-06-23,Yuan Renminbi
2019-07-04,Ruble
2019-07-01,Euro
2019-08-07,Krone
2019-08-06,Rupiah
2019-08-14,Yuan Renminbi
2019-08-20,Quetzal
2019-07-03,Yuan Renminbi
2019-09-07,Euro
2019-08-28,Yuan Renminbi
2019-09-11,Real
2019-09-11,Euro
2019-09-14,Rupiah
2019-06-10,Dong
2019-09-02,Dong
2019-06-11,Krone
2019-07-23,Hryvnia
2019-07-09,Sol
2019-09-08,Euro
2019-08-09,Peso
2019-08-26,Dollar
2019-08-05,Yuan Renminbi
2019-08-09,Quetzal
2019-09-18,Rupiah
2020-01-23,Goldenrod
2019-12-13,Turquoise
2020-01-30,Turquoise
2019-11-14,Indigo
2019-12-29,Crimson
2020-02-14,Pink
2019-12-07,Crimson
2020-01-02,Crimson
2019-11-29,Turquoise
2019-10-12,Crimson
2019-10-13,Turquoise
2020-02-07,Indigo
2020-02-13,Fuscia
2019-12-20,Purple
2019-10-22,Khaki
2020-01-23,Crimson
2019-12-14,Violet
2020-01-31,Teal
2020-01-29,Orange
2019-12-22,Aquamarine
2019-12-10,Aquamarine
2019-10-02,Yellow
2020-01-23,Khaki
2020-02-04,Teal
2019-11-21,Teal
2019-12-17,Purple
2020-01-03,Indigo
2019-11-28,Aquamarine
2020-01-07,Aquamarine
2019-11-20,Aquamarine
2020-02-19,Goldenrod
2019-12-12,Khaki
2019-10-14,Orange
2019-11-29,Crimson
2019-11-17,Khaki
2019-11-27,Orange
2020-01-17,Green
2020-01-29,Fuscia
2019-12-14,Turquoise
2019-10-15,Turquoise
2019-10-29,Fuscia
2019-10-22,Purple
2020-01-06,Teal
2020-02-14,Aquamarine
2019-10-09,Teal
2019-12-02,Violet
2020-02-04,Crimson
2020-01-17,Turquoise
2020-01-15,Violet
2019-11-18,Violet
2020-01-10,Blue
2019-10-09,Orange
2019-10-12,Green
2019-12-12,Fuscia
2020-01-18,Blue
2020-02-11,Turquoise
2020-01-27,Fuscia
2019-10-30,Green
2019-12-30,Crimson
2020-02-04,Puce
2020-01-04,Blue
2019-12-03,Orange
2019-11-22,Aquamarine
2019-11-10,Puce
2020-01-31,Orange
2020-02-22,Yellow
2019-11-29,Violet
2019-12-09,Indigo
2019-10-26,Mauv
2020-01-19,Red
2019-11-17,Indigo
2019-12-20,Green
2019-11-15,Maroon
2019-10-31,Aquamarine
2019-10-21,Teal
2019-12-16,Orange
2020-02-10,Turquoise
2019-10-10,Puce
2019-11-02,Yellow
2019-11-26,Goldenrod
2020-02-17,Crimson
2019-10-20,Indigo
2020-02-24,Maroon
2020-02-06,Goldenrod
2019-10-17,Fuscia
2020-01-30,Maroon
2019-11-24,Red
2019-12-06,Yellow
2020-02-15,Red
2019-11-16,Orange
2020-01-26,Yellow
2020-01-20,Blue
2020-01-30,Maroon
2020-01-15,Crimson
2020-02-12,Yellow
2020-01-16,Khaki
2019-11-01,Yellow
2019-12-13,Turquoise
2019-10-17,Red
2019-11-14,Maroon
2020-01-20,Puce
2019-10-12,Violet
2019-12-05,Goldenrod
2020-02-07,Mauv
2019-10-16,Indigo
2020-01-16,Turquoise
2019-10-23,Blue
2019-11-07,Maroon
2020-01-28,Purple
2019-10-18,Yellow
2020-02-12,Yellow
2020-01-20,Puce
2020-02-04,Blue
2019-12-26,Puce
2019-11-27,Yellow
2020-02-10,Pink
2020-01-02,Crimson
2019-12-02,Mauv
2020-01-08,Yellow
2020-02-07,Khaki
2019-10-31,Puce
2020-01-22,Aquamarine
2019-10-25,Crimson
2019-12-18,Violet
2020-01-05,Khaki
2019-12-03,Fuscia
2020-01-02,Turquoise
2020-02-24,Maroon
2020-02-02,Yellow
2019-10-09,Yellow
2019-10-05,Aquamarine
2019-11-06,Purple
2020-01-29,Crimson
2020-01-22,Goldenrod
2020-02-21,Aquamarine
2020-02-08,Goldenrod
2020-02-01,Violet
2020-01-14,Green
2019-11-24,Orange
2019-11-30,Turquoise
2019-12-11,Purple
2020-02-19,Yellow
2019-11-28,Aquamarine
2020-02-13,Green
2020-01-10,Turquoise
2019-12-20,Blue
2020-02-05,Maroon
2019-11-16,Crimson
2020-02-08,Orange
2019-12-26,Khaki
2020-01-18,Maroon
2019-11-12,Red
2019-10-25,Purple
2019-12-03,Fuscia
2019-10-24,Aquamarine
2019-11-21,Mauv
2020-01-28,Green
2020-02-14,Orange
2020-01-04,Puce
2020-01-30,Teal
2020-02-15,Aquamarine
2019-10-24,Teal
2020-01-28,Pink
2020-01-10,Green
2020-01-13,Mauv
2019-11-07,Indigo
2019-12-08,Green
2019-12-16,Orange
2020-02-21,Khaki
2019-11-28,Puce
2019-12-08,Violet
2020-01-20,Violet
2019-11-30,Aquamarine
2019-10-24,Mauv
2020-02-22,Indigo
2019-12-18,Teal
2019-11-01,Red
2019-10-21,Yellow
2019-11-26,Yellow
2020-01-18,Goldenrod
2019-12-27,Khaki
2019-11-09,Turquoise
2020-01-07,Khaki
2019-11-22,Goldenrod
2019-11-27,Red
2019-12-15,Mauv
2019-12-16,Orange
2019-11-22,Khaki
2020-01-12,Fuscia
2020-02-01,Khaki
2020-01-31,Indigo
2019-11-13,Goldenrod
2020-01-13,Puce
2020-02-14,Orange
2019-11-26,Green
2020-02-16,Violet
2019-10-14,Yellow
2020-02-23,Crimson
2019-10-03,Yellow
2020-02-22,Blue
2019-11-07,Mauv
2019-10-14,Orange
2019-11-20,Red
2019-10-01,Maroon
2019-10-14,Teal
2020-02-24,Orange
2019-10-04,Mauv
2019-12-12,Pink
2020-01-16,Purple
2020-02-06,Maroon
2019-11-07,Orange
2019-10-28,Aquamarine
2019-10-28,Orange
2020-01-20,Indigo
2019-12-28,Mauv
2019-10-08,Aquamarine
2019-10-25,Yellow
2020-01-11,Turquoise
2019-11-13,Crimson
2019-12-23,Violet
2019-10-03,Maroon
2019-12-09,Puce
2019-12-31,Turquoise
2020-01-13,Goldenrod
2020-02-13,Aquamarine
2020-01-25,Goldenrod
2019-12-11,Red
2020-01-30,Mauv
2020-02-15,Indigo
2019-11-22,Green
2019-11-18,Fuscia
2019-10-24,Khaki
2019-11-24,Puce
2020-01-29,Puce
2019-11-11,Puce
2020-02-13,Indigo
2019-10-23,Aquamarine
2019-10-03,Yellow
2019-10-24,Violet
2019-11-29,Khaki
2019-10-31,Yellow
2020-01-05,Purple
2019-11-30,Crimson
2020-01-18,Yellow
2019-12-31,Puce
2020-01-09,Fuscia
2019-11-06,Indigo
2019-11-23,Maroon
2019-11-22,Green
2019-11-12,Green
2020-01-29,Yellow
2020-01-10,Violet
2020-01-08,Green
2019-12-22,Purple
2020-02-20,Red
2019-12-08,Green
2019-12-13,Purple
2020-01-18,Fuscia
2020-02-03,Fuscia
2019-12-03,Mauv
2019-10-02,Yellow
2020-01-26,Green
2020-01-31,Orange
2019-10-04,Purple
2019-12-04,Puce
2019-11-08,Fuscia
2020-01-15,Indigo
2020-01-04,Puce
2020-01-25,Fuscia
2019-10-16,Green
2019-11-14,Purple
2019-10-14,Violet
2019-10-09,Orange
2019-10-01,Violet
2019-10-22,Teal
2019-10-28,Crimson
2019-10-30,Violet
2019-11-02,Indigo
2019-11-06,Yellow
2019-11-22,Turquoise
2019-11-29,Turquoise
2019-10-21,Indigo
2019-11-26,Khaki
2020-01-05,Goldenrod
2019-12-12,Puce
2019-11-12,Mauv
2019-11-08,Yellow
2020-01-13,Blue
2019-11-24,Maroon
2019-11-21,Goldenrod
2020-01-04,Aquamarine
2019-11-23,Khaki
2019-11-23,Yellow
2020-02-15,Purple
2019-12-16,Fuscia
2020-01-06,Fuscia
2020-02-03,Purple
2020-01-06,Pink
2019-11-01,Fuscia
2019-12-14,Orange
2019-10-14,Orange
2019-12-17,Aquamarine
2020-01-19,Blue
2019-12-09,Fuscia
2019-11-13,Pink
2019-10-07,Mauv
2019-11-21,Teal
2020-01-08,Purple
2019-10-07,Aquamarine
2019-12-26,Indigo
2020-01-19,Teal
2020-01-08,Mauv
2020-02-01,Turquoise
2020-01-21,Green
2020-02-22,Turquoise
2019-10-11,Mauv
2020-01-28,Green
2020-02-24,Red
2019-11-28,Teal
2019-10-13,Yellow
2019-11-07,Teal
2020-02-23,Violet
2020-02-04,Crimson
2019-10-29,Green
2019-12-29,Yellow
2019-11-21,Khaki
2019-12-09,Puce
2020-02-05,Pink
2020-02-14,Pink
2019-10-06,Aquamarine
2019-11-27,Turquoise
2019-10-24,Purple
2019-12-29,Blue
2019-10-11,Crimson
2020-02-04,Fuscia
2020-01-01,Turquoise
2019-10-24,Blue
2019-11-11,Red
2019-11-05,Turquoise
2020-01-08,Violet
2019-12-09,Orange
2019-12-31,Blue
2019-11-26,Pink
2020-01-25,Red
2019-12-20,Yellow
2019-12-03,Yellow
2020-02-07,Crimson
2019-10-30,Teal
2019-10-10,Mauv
2020-01-03,Violet
2019-10-04,Red
2020-01-22,Green
2020-02-22,Puce
2019-10-31,Turquoise
2019-10-12,Mauv
2019-10-30,Khaki
2019-10-01,Fuscia
2020-02-06,Crimson
2019-11-26,Khaki
2019-11-30,Khaki
2019-12-06,Mauv
2019-11-26,Maroon
2020-01-18,Fuscia
2019-10-17,Aquamarine
2020-01-17,Puce
2019-10-09,Aquamarine
2019-12-25,Crimson
2019-12-28,Green
2019-12-26,Puce
2020-01-12,Turquoise
2020-01-31,Mauv
2019-11-12,Fuscia
2020-01-05,Crimson
2020-02-23,Teal
2019-12-13,Khaki
2019-10-23,Purple
2020-02-18,Pink
2020-01-08,Khaki
2019-12-22,Mauv
2019-12-25,Pink
2019-12-10,Pink
2019-10-15,Mauv
2020-01-05,Puce
2019-12-25,Maroon
2020-02-04,Green
2019-10-27,Pink
2019-10-17,Maroon
2020-01-19,Orange
2020-01-13,Indigo
2020-01-14,Red
2020-01-08,Puce
2019-12-14,Goldenrod
2019-10-20,Yellow
2020-02-09,Crimson
2020-02-23,Purple
2019-10-28,Khaki
2019-12-29,Pink
2020-02-04,Aquamarine
2020-01-14,Crimson
2020-01-28,Orange
2019-11-29,Turquoise
2020-01-25,Puce
2019-12-11,Purple
2019-12-02,Teal
2020-02-21,Crimson
2019-12-24,Fuscia
2019-12-16,Orange
2019-10-04,Goldenrod
2019-12-14,Yellow
2019-10-09,Red
2019-11-07,Blue
2019-10-15,Crimson
2019-10-27,Indigo
2019-10-10,Teal
2019-11-07,Yellow
2020-01-20,Puce
2020-01-19,Blue
2019-10-17,Blue
2019-11-30,Turquoise
2020-02-09,Green
2020-01-05,Turquoise
2020-01-22,Turquoise
2020-02-13,Crimson
2020-01-13,Aquamarine
2020-01-07,Yellow
2019-12-05,Maroon
2019-10-09,Red
2019-11-22,Yellow
2019-12-21,Blue
2020-01-20,Violet
2019-11-25,Turquoise
2020-02-15,Violet
2019-10-20,Goldenrod
2019-11-16,Teal
2019-12-24,Crimson
2020-02-14,Aquamarine
2019-12-20,Crimson
2019-12-11,Goldenrod
2019-12-26,Green
2019-12-10,Violet
2019-12-16,Maroon
2019-12-07,Pink
2019-10-18,Mauv
2019-12-10,Orange
2019-10-11,Khaki
2019-11-17,Teal
2019-12-02,Turquoise
2019-10-27,Pink
2020-02-05,Puce
2020-02-20,Maroon
2019-11-24,Violet
2019-10-06,Indigo
2019-11-29,Turquoise
2020-02-21,Orange
2019-11-09,Maroon
2019-10-23,Violet
2019-10-19,Puce
2019-10-05,Red
2019-11-10,Indigo
2020-01-27,Blue
2020-01-17,Khaki
2019-10-30,Aquamarine
2019-11-21,Mauv
2019-11-27,Green
2020-01-01,Turquoise
2019-10-05,Khaki
2019-11-18,Puce
2020-01-19,Blue
2020-02-10,Aquamarine
2020-01-30,Pink
2019-12-28,Mauv
2020-02-21,Green
2019-10-07,Indigo
2019-11-11,Goldenrod
2019-11-14,Indigo
2019-10-07,Puce
2019-11-04,Green
2020-02-13,Khaki
2019-11-17,Yellow
2020-01-10,Aquamarine
2019-10-18,Aquamarine
2019-12-05,Yellow
2019-12-19,Blue
2019-11-01,Pink
2020-02-19,Crimson
2020-01-01,Purple
2019-12-28,Teal
2019-10-09,Mauv
2019-11-08,Pink
2019-12-16,Turquoise
2020-02-05,Fuscia
2020-02-02,Violet
2020-02-25,Violet
2019-12-20,Orange
2019-12-21,Maroon
2020-01-17,Fuscia
2019-12-13,Blue
2019-12-12,Puce
2020-01-22,Crimson
2019-12-06,Puce
2020-02-22,Purple
2019-10-03,Goldenrod
2019-10-13,Mauv
2020-01-27,Goldenrod
2019-10-31,Green
2020-01-10,Mauv
2020-01-15,Crimson
2019-12-25,Violet
2019-10-24,Aquamarine
2020-01-21,Purple
2019-10-31,Green
2020-02-11,Turquoise
2019-12-31,Pink
2020-02-14,Violet
2019-10-08,Pink
2020-02-10,Goldenrod
2019-11-27,Puce
2019-10-23,Teal
2020-01-24,Red
2019-11-19,Crimson
2019-10-02,Yellow
2020-02-01,Purple
2019-11-17,Red
2019-10-27,Aquamarine
2019-10-24,Green
2020-02-05,Mauv
2019-11-20,Puce
2019-12-08,Teal
2019-11-14,Orange
2019-10-25,Aquamarine
2019-10-20,Aquamarine
2019-10-18,Red
2020-02-13,Violet
2020-01-16,Puce
2019-10-11,Pink
2020-02-19,Pink
2019-11-10,Khaki
2019-11-01,Puce
2020-02-06,Red
2019-11-24,Turquoise
2019-10-06,Blue
2020-01-27,Green
2020-02-21,Pink
2019-12-15,Aquamarine
2020-02-02,Indigo
2019-10-15,Pink
2019-12-11,Fuscia
2019-12-23,Goldenrod
2019-12-24,Orange
2020-02-20,Goldenrod
2019-10-26,Mauv
2019-11-20,Red
2019-10-05,Turquoise
2020-02-20,Turquoise
2019-11-28,Blue
2020-01-31,Aquamarine
2019-10-19,Red
2019-11-12,Green
2019-10-01,Pink
2020-01-18,Purple
2020-01-13,Crimson
2019-11-06,Orange
2020-01-17,Violet
2019-10-27,Goldenrod
2019-12-17,Red
2019-10-02,Yellow
2019-12-20,Goldenrod
2019-11-20,Turquoise
2019-11-17,Aquamarine
2019-10-22,Mauv
2020-02-06,Yellow
2020-01-11,Khaki
2020-01-11,Teal
2020-02-22,Crimson
2019-12-25,Blue
2019-11-05,Puce
2019-10-27,Violet
2019-12-09,Teal
2019-11-22,Purple
2020-01-12,Khaki
2020-02-25,Turquoise
2020-01-07,Purple
2019-11-12,Purple
2020-01-08,Turquoise
2020-01-29,Goldenrod
2020-01-21,Goldenrod
2020-02-16,Maroon
2019-10-19,Red
2019-11-15,Pink
2020-02-11,Puce
2020-01-17,Violet
2019-12-02,Yellow
2020-02-16,Turquoise
2019-12-09,Mauv
2020-02-16,Red
2019-10-05,Red
2019-10-05,Orange
2019-10-19,Khaki
2019-11-02,Yellow
2020-01-16,Indigo
2020-02-04,Aquamarine
2019-12-10,Blue
2019-11-11,Maroon
2019-11-10,Aquamarine
2019-11-18,Khaki
2019-10-28,Indigo
2020-01-18,Orange
2019-11-05,Mauv
2019-11-09,Violet
2019-11-28,Turquoise
2020-02-25,Violet
2019-10-17,Crimson
2019-12-13,Purple
2019-12-22,Red
2019-10-09,Khaki
2019-11-15,Violet
2019-11-28,Blue
2019-11-05,Goldenrod
2020-01-30,Red
2019-11-21,Puce
2020-01-27,Fuscia
2020-02-04,Purple
2019-10-23,Crimson
2019-12-08,Puce
2019-11-05,Purple
2019-10-20,Mauv
2020-01-13,Violet
2020-01-10,Turquoise
2019-10-30,Puce
2020-01-25,Yellow
2020-01-02,Maroon
2020-02-06,Green
2019-12-06,Goldenrod
2019-11-11,Orange
2020-01-17,Fuscia
2020-02-19,Yellow
2019-11-14,Teal
2019-11-24,Khaki
2020-02-11,Goldenrod
2019-10-24,Indigo
2020-02-22,Turquoise
2020-01-27,Indigo
2019-10-04,Blue
2019-10-22,Puce
2020-01-05,Turquoise
2020-02-16,Turquoise
2019-11-18,Goldenrod
2019-11-18,Goldenrod
2019-10-23,Crimson
2019-10-03,Turquoise
2019-11-26,Puce
2019-10-05,Yellow
2019-11-06,Violet
2020-01-14,Aquamarine
2019-10-04,Blue
2020-02-02,Teal
2019-12-29,Aquamarine
2019-11-25,Turquoise
2020-02-01,Red
2019-10-26,Turquoise
2019-11-13,Turquoise
2020-02-14,Red
2019-12-19,Teal
2019-12-13,Mauv
2019-11-24,Crimson
2020-01-31,Maroon
2019-12-26,Turquoise
2019-10-06,Khaki
2019-12-13,Khaki
2019-11-14,Teal
2020-02-09,Maroon
2019-12-26,Goldenrod
2020-01-03,Pink
2020-01-12,Crimson
2020-02-18,Crimson
2020-01-28,Turquoise
2020-02-14,Red
2020-01-10,Violet
2019-10-22,Teal
2019-12-07,Puce
2019-12-21,Indigo
2019-11-03,Maroon
2019-10-31,Red
2020-02-12,Indigo
2019-10-05,Red
2019-12-05,Puce
2019-11-29,Violet
2019-10-16,Orange
2020-01-05,Mauv
2019-11-14,Crimson
2020-01-07,Yellow
2019-10-23,Violet
2019-11-11,Red
2019-10-19,Purple
2019-10-13,Pink
2020-01-18,Fuscia
2020-01-05,Puce
2019-11-17,Pink
2020-01-14,Indigo
2019-10-28,Maroon
2020-01-03,Orange
2020-02-01,Yellow
2020-01-31,Purple
2019-11-28,Teal
2019-10-31,Turquoise
2019-10-20,Purple
2019-11-08,Yellow
2019-10-28,Green
2019-10-26,Red
2019-10-11,Yellow
2019-11-23,Mauv
2019-10-27,Khaki
2019-10-17,Aquamarine
2019-12-24,Yellow
2019-10-01,Crimson
2020-02-05,Red
2020-01-18,Blue
2020-01-25,Mauv
2020-01-06,Yellow
2020-01-06,Purple
2019-12-08,Pink
2020-01-30,Crimson
2020-02-05,Teal
2019-12-28,Crimson
2019-10-21,Crimson
2020-02-21,Puce
2020-02-03,Turquoise
2019-12-04,Pink
2020-01-10,Turquoise
2020-02-14,Violet
2019-12-10,Goldenrod
2020-01-12,Maroon
2019-12-18,Turquoise
2019-12-20,Pink
2020-02-04,Red
2020-01-10,Maroon
2020-01-26,Orange
2020-01-19,Crimson
2019-11-24,Turquoise
2020-01-31,Orange
2019-12-01,Red
2019-11-14,Teal
2019-11-01,Yellow
2019-12-08,Turquoise
2019-10-17,Yellow
2020-01-13,Turquoise
2020-01-24,Mauv
2019-10-17,Violet
2020-02-19,Purple
2020-01-16,Khaki
2020-01-17,Mauv
2020-01-18,Turquoise
2019-10-31,Blue
2019-10-02,Goldenrod
2020-01-21,Violet
2019-12-24,Maroon
2019-11-27,Maroon
2019-12-07,Aquamarine
2020-02-23,Pink
2019-12-27,Orange
2019-12-17,Maroon
2019-12-07,Fuscia
2020-02-18,Teal
2020-01-01,Red
2019-11-30,Blue
2019-11-14,Puce
2020-01-20,Blue
2019-11-19,Orange
2020-02-20,Puce
2019-12-04,Teal
2020-02-15,Indigo
2020-01-26,Mauv
2019-12-27,Violet
2019-10-07,Puce
2020-02-14,Teal
2019-11-08,Crimson
2020-01-05,Teal
2020-02-14,Khaki
2019-10-25,Indigo
2020-01-14,Turquoise
